SongID,SongTitle,SongPopularity,ArtistA,ArtistAGenres,ArtistAPopularity,ArtistAFollowers,ArtistARelated,ArtistB,AtristBGenres,ArtistBPopularity,ArtistBFollowers,ArtistBRelated
5l8M0GXqmehbZRXfHyaALC,Divine Objects - Pt. 2,45,Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",66,210823,"['Library Tapes', 'Max Richter', 'Peter Broderick', 'Goldmund', 'Hildur Guðnadóttir', ""Dustin O'Halloran"", 'Nils Frahm', 'A Winged Victory for the Sullen', 'Eluvium', 'Helios', 'Hauschka', 'Brambles', 'Akira Kosemura', 'Federico Albanese', 'Joep Beving', 'Balmorhea', 'Slow Meadow', 'Ólafur Arnalds', 'Fabrizio Paterlini', 'Stars Of The Lid']",Paul Hillier,"['choral', 'classical performance']",47,4976,"['Orlando Consort', 'Ensemble Gilles Binchois', 'Anonymous 4', 'Ensemble Organum', 'The Hilliard Ensemble', 'Fretwork', 'Stile Antico', 'Shirley Rumsey', 'La Reverdie', 'Huelgas Ensemble', 'A Sei Voci', 'Gothic Voices', 'Montserrat Figueras', 'The Tallis Scholars', 'The Rose Consort Of Viols', 'Pro Cantione Antiqua', 'Theatre Of Voices', 'The Sixteen', 'Capilla Flamenca', ""Paul O'Dette""]"
5l8M0GXqmehbZRXfHyaALC,Divine Objects - Pt. 2,45,Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",66,210823,"['Library Tapes', 'Max Richter', 'Peter Broderick', 'Goldmund', 'Hildur Guðnadóttir', ""Dustin O'Halloran"", 'Nils Frahm', 'A Winged Victory for the Sullen', 'Eluvium', 'Helios', 'Hauschka', 'Brambles', 'Akira Kosemura', 'Federico Albanese', 'Joep Beving', 'Balmorhea', 'Slow Meadow', 'Ólafur Arnalds', 'Fabrizio Paterlini', 'Stars Of The Lid']",American Contemporary Music Ensemble,['modern performance'],36,717,"['William Brittelle', 'Carolina Eyck', 'David T. Little', 'Timo Andres', 'JACK Quartet', 'International Contemporary Ensemble', 'Andy Akiho', 'yMusic', 'Clarice Jensen', 'Attacca Quartet', 'Caroline Shaw', 'Roomful of Teeth', 'Ralph van Raat', 'John Adams', 'Echo Collective', 'Julia Kent', 'wild Up', 'The Unknown Cowboy', 'Kronos Quartet', 'Third Coast Percussion']"
5l8M0GXqmehbZRXfHyaALC,Divine Objects - Pt. 2,45,Theatre of Voices,[],36,98,[],Paul Hillier,"['choral', 'classical performance']",47,4976,"['Orlando Consort', 'Ensemble Gilles Binchois', 'Anonymous 4', 'Ensemble Organum', 'The Hilliard Ensemble', 'Fretwork', 'Stile Antico', 'Shirley Rumsey', 'La Reverdie', 'Huelgas Ensemble', 'A Sei Voci', 'Gothic Voices', 'Montserrat Figueras', 'The Tallis Scholars', 'The Rose Consort Of Viols', 'Pro Cantione Antiqua', 'Theatre Of Voices', 'The Sixteen', 'Capilla Flamenca', ""Paul O'Dette""]"
5l8M0GXqmehbZRXfHyaALC,Divine Objects - Pt. 2,45,Theatre of Voices,[],36,98,[],American Contemporary Music Ensemble,['modern performance'],36,717,"['William Brittelle', 'Carolina Eyck', 'David T. Little', 'Timo Andres', 'JACK Quartet', 'International Contemporary Ensemble', 'Andy Akiho', 'yMusic', 'Clarice Jensen', 'Attacca Quartet', 'Caroline Shaw', 'Roomful of Teeth', 'Ralph van Raat', 'John Adams', 'Echo Collective', 'Julia Kent', 'wild Up', 'The Unknown Cowboy', 'Kronos Quartet', 'Third Coast Percussion']"
5l8M0GXqmehbZRXfHyaALC,Divine Objects - Pt. 2,45,Paul Hillier,"['choral', 'classical performance']",47,4976,"['Orlando Consort', 'Ensemble Gilles Binchois', 'Anonymous 4', 'Ensemble Organum', 'The Hilliard Ensemble', 'Fretwork', 'Stile Antico', 'Shirley Rumsey', 'La Reverdie', 'Huelgas Ensemble', 'A Sei Voci', 'Gothic Voices', 'Montserrat Figueras', 'The Tallis Scholars', 'The Rose Consort Of Viols', 'Pro Cantione Antiqua', 'Theatre Of Voices', 'The Sixteen', 'Capilla Flamenca', ""Paul O'Dette""]",American Contemporary Music Ensemble,['modern performance'],36,717,"['William Brittelle', 'Carolina Eyck', 'David T. Little', 'Timo Andres', 'JACK Quartet', 'International Contemporary Ensemble', 'Andy Akiho', 'yMusic', 'Clarice Jensen', 'Attacca Quartet', 'Caroline Shaw', 'Roomful of Teeth', 'Ralph van Raat', 'John Adams', 'Echo Collective', 'Julia Kent', 'wild Up', 'The Unknown Cowboy', 'Kronos Quartet', 'Third Coast Percussion']"
5lhCbpprEAeadvoWvCVG7O,"Piano Sonata No.3 in B Minor, Op. 58: IV. Finale. Presto non tanto",35,Frédéric Chopin,"['classical', 'early romantic era', 'polish classical']",79,2679117,"['Ludwig van Beethoven', 'Edvard Grieg', 'Antonín Dvořák', 'Claude Debussy', 'Franz Liszt', 'Johannes Brahms', 'Wolfgang Amadeus Mozart', 'Johann Sebastian Bach', 'Franz Schubert', 'Robert Schumann', 'George Gershwin', 'Felix Mendelssohn', 'Antonio Vivaldi', 'George Frideric Handel', 'Georges Bizet', 'Ottorino Respighi', 'Maurice Ravel', 'Erik Satie', 'Sergei Rachmaninoff', 'Philharmonia Slavonica']",Ivo Pogorelich,"['balkan classical piano', 'classical performance', 'classical piano']",44,18694,"['Maria João Pires', 'András Schiff', 'Arturo Benedetti Michelangeli', 'Vladimir Horowitz', 'Murray Perahia', 'Maurizio Pollini', 'Sviatoslav Richter', 'Stanislav Bunin', 'Vladimir Ashkenazy', 'Walter Gieseking', 'Emil Gilels', 'Alicia de Larrocha', 'Mikhail Pletnev', 'Nelson Freire', 'Martha Argerich', 'Lazar Berman', 'Dinu Lipatti', 'Claudio Arrau', 'Géza Anda', 'Friedrich Gulda']"
1Nt8oRZjwjOsT0IlAy5w2y,"Symphony No. 3 in C Major, Op. 52: I. Allegro moderato",33,Jean Sibelius,"['classical', 'finnish classical', 'impressionism', 'post-romantic era']",60,184342,"['Ostrobothnian Chamber Orchestra', 'Turku Philharmonic Orchestra', 'Håvard Gimse', 'Lahti Symphony Orchestra', 'Christian Lindberg', 'The Russian Virtuosi of Europe', 'Borodin Quartet', 'Royal Northern Sinfonia', 'Gothenburg Symphony Orchestra', 'Johannes Brahms', 'Leif Ove Andsnes', 'Tapiola Sinfonietta', 'Belcea Quartet', 'Maurice Ravel', 'Ralph Vaughan Williams', 'Ottorino Respighi', 'Antonín Dvořák', 'Aram Khachaturian', 'César Franck', 'Frederick Delius']",Oslo Philharmonic Orchestra,"['classical performance', 'nordic orchestra', 'orchestra']",42,8324,"['New Philharmonia Orchestra', 'Mariss Jansons', 'Sir Simon Rattle', 'City Of Birmingham Symphony Orchestra', 'San Francisco Symphony', 'Lahti Symphony Orchestra', 'Valery Gergiev', 'Helsinki Philharmonic Orchestra', 'Philharmonia Orchestra', 'Czech Philharmonic Orchestra', 'Seattle Symphony Orchestra', 'Chicago Symphony Orchestra', 'Ukraine National Symphony Orchestra', 'New York Philharmonic', 'Bergen Philharmonic Orchestra', 'Vasily Petrenko', 'BBC Philharmonic', 'Neeme Järvi', 'Gothenburg Symphony Orchestra', 'Claudio Abbado']"
1Nt8oRZjwjOsT0IlAy5w2y,"Symphony No. 3 in C Major, Op. 52: I. Allegro moderato",33,Jean Sibelius,"['classical', 'finnish classical', 'impressionism', 'post-romantic era']",60,184342,"['Ostrobothnian Chamber Orchestra', 'Turku Philharmonic Orchestra', 'Håvard Gimse', 'Lahti Symphony Orchestra', 'Christian Lindberg', 'The Russian Virtuosi of Europe', 'Borodin Quartet', 'Royal Northern Sinfonia', 'Gothenburg Symphony Orchestra', 'Johannes Brahms', 'Leif Ove Andsnes', 'Tapiola Sinfonietta', 'Belcea Quartet', 'Maurice Ravel', 'Ralph Vaughan Williams', 'Ottorino Respighi', 'Antonín Dvořák', 'Aram Khachaturian', 'César Franck', 'Frederick Delius']",Klaus Mäkelä,[],29,245,[]
1Nt8oRZjwjOsT0IlAy5w2y,"Symphony No. 3 in C Major, Op. 52: I. Allegro moderato",33,Oslo Philharmonic Orchestra,"['classical performance', 'nordic orchestra', 'orchestra']",42,8324,"['New Philharmonia Orchestra', 'Mariss Jansons', 'Sir Simon Rattle', 'City Of Birmingham Symphony Orchestra', 'San Francisco Symphony', 'Lahti Symphony Orchestra', 'Valery Gergiev', 'Helsinki Philharmonic Orchestra', 'Philharmonia Orchestra', 'Czech Philharmonic Orchestra', 'Seattle Symphony Orchestra', 'Chicago Symphony Orchestra', 'Ukraine National Symphony Orchestra', 'New York Philharmonic', 'Bergen Philharmonic Orchestra', 'Vasily Petrenko', 'BBC Philharmonic', 'Neeme Järvi', 'Gothenburg Symphony Orchestra', 'Claudio Abbado']",Klaus Mäkelä,[],29,245,[]
5do9zjS7KqqCPy7721QYtF,"Fresh from West Chester: II. Let's Sit It Out, I'd Rather Watch",32,Samuel Barber,"['american modern classical', 'classical', 'early modern classical']",54,93810,"['Leontyne Price', 'Antonín Dvořák', 'Gustav Holst', 'Aram Khachaturian', 'Frederick Delius', 'Ralph Vaughan Williams', 'Giacomo Puccini', 'Jean Sibelius', 'Edward Elgar', 'Frédéric Chopin', 'Johannes Brahms', 'Maurice Ravel', 'Claude Debussy', 'Edvard Grieg', 'Richard Wagner', 'Bedřich Smetana', 'Gabriel Fauré', 'Ottorino Respighi', 'Max Bruch', 'Camille Saint-Saëns']",Ruth Slenczynska,[],40,1792,"['Nuevas Raices', 'Irie Idea', ""Mah'op"", 'Poor Man Stylist', 'Julian von Karolyi', 'Dirk Lind', 'György Cziffra', 'On Your Marx', 'Lazar Berman', 'Marco Sollini', ""Fou Ts'ong"", 'Michel Block', 'Rafał Blechacz', 'Halina Czerny-Stefanska', 'Vladimir Horowitz', 'Bracha Eden', 'Géza Anda', 'Grigory Sokolov', 'Nelson Freire', 'Stefan Askenase']"
52n5tVVTRlv8I7lWVuZaE6,Rachmaninov: Polka de W. R.,31,Sergei Rachmaninov,[],16,6,[],Martin James Bartlett,['british classical piano'],43,619,"['François-René Duchâble', 'Stephen Hough', 'Nicholas Angelich', 'Peter Lawson', 'Eric Lu', 'Anne Queffélec', 'Dalal', 'Carlos Cipa', 'Martin Kohlstedt', 'David Fray', 'Bertrand Chamayou', 'Helen Jane Long', 'Renaud Capuçon', 'Roberto Cominati', 'Fabian Müller', 'Evgeny Kissin', 'Alessandro Taverna', 'Arcadi Volodos', 'Anneleen Lenaerts', 'Yevgeny Sudbin']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Charles Ives,"['american modern classical', 'avant-garde', 'classical', 'early modern classical', 'outsider', 'post-romantic era']",32,22103,"['John Kirkpatrick', 'Jan DeGaetani', 'Yvonne Minton', 'Harry Partch', 'Susan Graham', 'Arditti Quartet', 'Michael Tilson Thomas', 'Sylvie Courvoisier', 'Art Ensemble Of Chicago', 'Erich Leinsdorf', 'Anthony Braxton', 'Pierre Boulez', 'William Parker', 'Sam Rivers', 'Andrew Hill', 'Yvonne Loriod', 'Morton Feldman', 'György Ligeti', 'Krzysztof Penderecki', 'Alfred Schnittke']",Oliver Zeffman,[],22,97,"['Viktoria Mullova', 'Chouchane Siranossian', 'Christian Tetzlaff', 'Patricia Kopatchinskaja', 'Isabelle Faust', 'Leonidas Kavakos', 'Fabio Biondi', 'Doric String Quartet', 'Clara Haskil', 'Anne-Sophie Mutter', 'Gidon Kremer', 'Sean Shibe', 'Lisa Batiashvili', 'Christophe Coin', 'Julia Fischer', 'Antoine Tamestit', 'Harriet Krijgh', 'Andreas Staier', 'Daniel Hope', 'Renaud Capuçon']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Charles Ives,"['american modern classical', 'avant-garde', 'classical', 'early modern classical', 'outsider', 'post-romantic era']",32,22103,"['John Kirkpatrick', 'Jan DeGaetani', 'Yvonne Minton', 'Harry Partch', 'Susan Graham', 'Arditti Quartet', 'Michael Tilson Thomas', 'Sylvie Courvoisier', 'Art Ensemble Of Chicago', 'Erich Leinsdorf', 'Anthony Braxton', 'Pierre Boulez', 'William Parker', 'Sam Rivers', 'Andrew Hill', 'Yvonne Loriod', 'Morton Feldman', 'György Ligeti', 'Krzysztof Penderecki', 'Alfred Schnittke']",Academy of St. Martin in the Fields,"['british orchestra', 'chamber orchestra', 'classical', 'classical performance']",69,43569,"['I Musici', 'Arthur Grumiaux', 'The English Concert', 'Orpheus Chamber Orchestra', 'Academy of Ancient Music', 'Sir Neville Marriner', 'Philharmonia Orchestra', 'Concertgebouworkest', 'Hagen Quartett', 'Pierre Fournier', 'Simon Preston', 'English Chamber Orchestra', 'Ton Koopman', 'Heinz Holliger', 'Concerto Köln', 'Michala Petri', 'Trevor Pinnock', 'Stephen Kovacevich', 'Boston Symphony Orchestra', 'Les Musiciens du Louvre']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Charles Ives,"['american modern classical', 'avant-garde', 'classical', 'early modern classical', 'outsider', 'post-romantic era']",32,22103,"['John Kirkpatrick', 'Jan DeGaetani', 'Yvonne Minton', 'Harry Partch', 'Susan Graham', 'Arditti Quartet', 'Michael Tilson Thomas', 'Sylvie Courvoisier', 'Art Ensemble Of Chicago', 'Erich Leinsdorf', 'Anthony Braxton', 'Pierre Boulez', 'William Parker', 'Sam Rivers', 'Andrew Hill', 'Yvonne Loriod', 'Morton Feldman', 'György Ligeti', 'Krzysztof Penderecki', 'Alfred Schnittke']",Simón Bolívar Symphony Orchestra Of Venezuela,['orchestra'],40,4510,"['Manchester Chamber Players', 'Chicago Sinfonietta / Paul Freeman', 'Quirine Viersen', 'Quintett Wien', 'Willi Boskovsky/Wiener Johann Strauss-Orchester', 'Mela Tenenbaum/Alex Tenenbaum/Dorothy Lawson/Paul Bernard', 'Krisztina Laki/Helmut Wildhaber/Peter Lika/Choir of the Flanders Opera/La Petite Bande/Sigiswald Kuijken', 'Christopher Warren-Green/London Chamber Orchestra', 'Gustavo Dudamel', 'Utrecht Orchestra', 'George Neikrug', 'Los Angeles Philharmonic', 'Czech Philharmonic Orchestra', 'Simón Bolívar Youth Orchestra of Venezuela', 'San Francisco Symphony', 'David Zinman', 'Leningrad Chamber Orchestra, Conductor: Lazar Gosman', 'Marta Senn', 'George Szell', 'Bavarian Radio Symphony Orchestra']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Charles Ives,"['american modern classical', 'avant-garde', 'classical', 'early modern classical', 'outsider', 'post-romantic era']",32,22103,"['John Kirkpatrick', 'Jan DeGaetani', 'Yvonne Minton', 'Harry Partch', 'Susan Graham', 'Arditti Quartet', 'Michael Tilson Thomas', 'Sylvie Courvoisier', 'Art Ensemble Of Chicago', 'Erich Leinsdorf', 'Anthony Braxton', 'Pierre Boulez', 'William Parker', 'Sam Rivers', 'Andrew Hill', 'Yvonne Loriod', 'Morton Feldman', 'György Ligeti', 'Krzysztof Penderecki', 'Alfred Schnittke']",Simon Höfele,['classical trumpet'],28,579,"['Reinhold Friedrich', 'Selina Ott', 'Matthias Höfs', 'Frank Dupree', 'Giuliano Sommerhalder', 'Håkan Hardenberger', 'Philip Smith', 'Salaputia Brass', 'German Brass', 'Stockholm Chamber Brass', 'Sergei Nakariakov', 'Eric Aubier', 'Timothy Ridout', 'Gabor Tarkovi', 'Thomas Hooten', 'Alison Balsom', 'Christoph Moschberger', 'Maurice André', 'Tamás Palfalvi', 'Wolfgang Bauer Trompetenensemble']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Oliver Zeffman,[],22,97,"['Viktoria Mullova', 'Chouchane Siranossian', 'Christian Tetzlaff', 'Patricia Kopatchinskaja', 'Isabelle Faust', 'Leonidas Kavakos', 'Fabio Biondi', 'Doric String Quartet', 'Clara Haskil', 'Anne-Sophie Mutter', 'Gidon Kremer', 'Sean Shibe', 'Lisa Batiashvili', 'Christophe Coin', 'Julia Fischer', 'Antoine Tamestit', 'Harriet Krijgh', 'Andreas Staier', 'Daniel Hope', 'Renaud Capuçon']",Academy of St. Martin in the Fields,"['british orchestra', 'chamber orchestra', 'classical', 'classical performance']",69,43569,"['I Musici', 'Arthur Grumiaux', 'The English Concert', 'Orpheus Chamber Orchestra', 'Academy of Ancient Music', 'Sir Neville Marriner', 'Philharmonia Orchestra', 'Concertgebouworkest', 'Hagen Quartett', 'Pierre Fournier', 'Simon Preston', 'English Chamber Orchestra', 'Ton Koopman', 'Heinz Holliger', 'Concerto Köln', 'Michala Petri', 'Trevor Pinnock', 'Stephen Kovacevich', 'Boston Symphony Orchestra', 'Les Musiciens du Louvre']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Oliver Zeffman,[],22,97,"['Viktoria Mullova', 'Chouchane Siranossian', 'Christian Tetzlaff', 'Patricia Kopatchinskaja', 'Isabelle Faust', 'Leonidas Kavakos', 'Fabio Biondi', 'Doric String Quartet', 'Clara Haskil', 'Anne-Sophie Mutter', 'Gidon Kremer', 'Sean Shibe', 'Lisa Batiashvili', 'Christophe Coin', 'Julia Fischer', 'Antoine Tamestit', 'Harriet Krijgh', 'Andreas Staier', 'Daniel Hope', 'Renaud Capuçon']",Simón Bolívar Symphony Orchestra Of Venezuela,['orchestra'],40,4510,"['Manchester Chamber Players', 'Chicago Sinfonietta / Paul Freeman', 'Quirine Viersen', 'Quintett Wien', 'Willi Boskovsky/Wiener Johann Strauss-Orchester', 'Mela Tenenbaum/Alex Tenenbaum/Dorothy Lawson/Paul Bernard', 'Krisztina Laki/Helmut Wildhaber/Peter Lika/Choir of the Flanders Opera/La Petite Bande/Sigiswald Kuijken', 'Christopher Warren-Green/London Chamber Orchestra', 'Gustavo Dudamel', 'Utrecht Orchestra', 'George Neikrug', 'Los Angeles Philharmonic', 'Czech Philharmonic Orchestra', 'Simón Bolívar Youth Orchestra of Venezuela', 'San Francisco Symphony', 'David Zinman', 'Leningrad Chamber Orchestra, Conductor: Lazar Gosman', 'Marta Senn', 'George Szell', 'Bavarian Radio Symphony Orchestra']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Oliver Zeffman,[],22,97,"['Viktoria Mullova', 'Chouchane Siranossian', 'Christian Tetzlaff', 'Patricia Kopatchinskaja', 'Isabelle Faust', 'Leonidas Kavakos', 'Fabio Biondi', 'Doric String Quartet', 'Clara Haskil', 'Anne-Sophie Mutter', 'Gidon Kremer', 'Sean Shibe', 'Lisa Batiashvili', 'Christophe Coin', 'Julia Fischer', 'Antoine Tamestit', 'Harriet Krijgh', 'Andreas Staier', 'Daniel Hope', 'Renaud Capuçon']",Simon Höfele,['classical trumpet'],28,579,"['Reinhold Friedrich', 'Selina Ott', 'Matthias Höfs', 'Frank Dupree', 'Giuliano Sommerhalder', 'Håkan Hardenberger', 'Philip Smith', 'Salaputia Brass', 'German Brass', 'Stockholm Chamber Brass', 'Sergei Nakariakov', 'Eric Aubier', 'Timothy Ridout', 'Gabor Tarkovi', 'Thomas Hooten', 'Alison Balsom', 'Christoph Moschberger', 'Maurice André', 'Tamás Palfalvi', 'Wolfgang Bauer Trompetenensemble']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Academy of St. Martin in the Fields,"['british orchestra', 'chamber orchestra', 'classical', 'classical performance']",69,43569,"['I Musici', 'Arthur Grumiaux', 'The English Concert', 'Orpheus Chamber Orchestra', 'Academy of Ancient Music', 'Sir Neville Marriner', 'Philharmonia Orchestra', 'Concertgebouworkest', 'Hagen Quartett', 'Pierre Fournier', 'Simon Preston', 'English Chamber Orchestra', 'Ton Koopman', 'Heinz Holliger', 'Concerto Köln', 'Michala Petri', 'Trevor Pinnock', 'Stephen Kovacevich', 'Boston Symphony Orchestra', 'Les Musiciens du Louvre']",Simón Bolívar Symphony Orchestra Of Venezuela,['orchestra'],40,4510,"['Manchester Chamber Players', 'Chicago Sinfonietta / Paul Freeman', 'Quirine Viersen', 'Quintett Wien', 'Willi Boskovsky/Wiener Johann Strauss-Orchester', 'Mela Tenenbaum/Alex Tenenbaum/Dorothy Lawson/Paul Bernard', 'Krisztina Laki/Helmut Wildhaber/Peter Lika/Choir of the Flanders Opera/La Petite Bande/Sigiswald Kuijken', 'Christopher Warren-Green/London Chamber Orchestra', 'Gustavo Dudamel', 'Utrecht Orchestra', 'George Neikrug', 'Los Angeles Philharmonic', 'Czech Philharmonic Orchestra', 'Simón Bolívar Youth Orchestra of Venezuela', 'San Francisco Symphony', 'David Zinman', 'Leningrad Chamber Orchestra, Conductor: Lazar Gosman', 'Marta Senn', 'George Szell', 'Bavarian Radio Symphony Orchestra']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Academy of St. Martin in the Fields,"['british orchestra', 'chamber orchestra', 'classical', 'classical performance']",69,43569,"['I Musici', 'Arthur Grumiaux', 'The English Concert', 'Orpheus Chamber Orchestra', 'Academy of Ancient Music', 'Sir Neville Marriner', 'Philharmonia Orchestra', 'Concertgebouworkest', 'Hagen Quartett', 'Pierre Fournier', 'Simon Preston', 'English Chamber Orchestra', 'Ton Koopman', 'Heinz Holliger', 'Concerto Köln', 'Michala Petri', 'Trevor Pinnock', 'Stephen Kovacevich', 'Boston Symphony Orchestra', 'Les Musiciens du Louvre']",Simon Höfele,['classical trumpet'],28,579,"['Reinhold Friedrich', 'Selina Ott', 'Matthias Höfs', 'Frank Dupree', 'Giuliano Sommerhalder', 'Håkan Hardenberger', 'Philip Smith', 'Salaputia Brass', 'German Brass', 'Stockholm Chamber Brass', 'Sergei Nakariakov', 'Eric Aubier', 'Timothy Ridout', 'Gabor Tarkovi', 'Thomas Hooten', 'Alison Balsom', 'Christoph Moschberger', 'Maurice André', 'Tamás Palfalvi', 'Wolfgang Bauer Trompetenensemble']"
4uLh0F02bYxPuwZ7UqiAwd,Ives: The Unanswered Question,31,Simón Bolívar Symphony Orchestra Of Venezuela,['orchestra'],40,4510,"['Manchester Chamber Players', 'Chicago Sinfonietta / Paul Freeman', 'Quirine Viersen', 'Quintett Wien', 'Willi Boskovsky/Wiener Johann Strauss-Orchester', 'Mela Tenenbaum/Alex Tenenbaum/Dorothy Lawson/Paul Bernard', 'Krisztina Laki/Helmut Wildhaber/Peter Lika/Choir of the Flanders Opera/La Petite Bande/Sigiswald Kuijken', 'Christopher Warren-Green/London Chamber Orchestra', 'Gustavo Dudamel', 'Utrecht Orchestra', 'George Neikrug', 'Los Angeles Philharmonic', 'Czech Philharmonic Orchestra', 'Simón Bolívar Youth Orchestra of Venezuela', 'San Francisco Symphony', 'David Zinman', 'Leningrad Chamber Orchestra, Conductor: Lazar Gosman', 'Marta Senn', 'George Szell', 'Bavarian Radio Symphony Orchestra']",Simon Höfele,['classical trumpet'],28,579,"['Reinhold Friedrich', 'Selina Ott', 'Matthias Höfs', 'Frank Dupree', 'Giuliano Sommerhalder', 'Håkan Hardenberger', 'Philip Smith', 'Salaputia Brass', 'German Brass', 'Stockholm Chamber Brass', 'Sergei Nakariakov', 'Eric Aubier', 'Timothy Ridout', 'Gabor Tarkovi', 'Thomas Hooten', 'Alison Balsom', 'Christoph Moschberger', 'Maurice André', 'Tamás Palfalvi', 'Wolfgang Bauer Trompetenensemble']"
1gHOqr9I2uioypMxV3paOy,"Sonata in D Minor, K. 32",33,Domenico Scarlatti,"['baroque', 'classical', 'early music', 'italian baroque']",52,121899,"['Franz Joseph Haydn', 'Johann Sebastian Bach', 'Arcangelo Corelli', 'Girolamo Frescobaldi', 'Luigi Boccherini', 'Carl Philipp Emanuel Bach', 'Antonio Salieri', 'Henry Purcell', 'George Frideric Handel', 'Georg Philipp Telemann', 'Giuseppe Tartini', 'Jean-Baptiste Lully', 'Heitor Villa-Lobos', 'Claudio Monteverdi', 'Antonio Vivaldi', 'César Franck', 'Johann Bach', 'Jean-Philippe Rameau', 'Heinrich Ignaz Franz von Biber', 'Tomaso Albinoni']",Martin Fröst,"['classical clarinet', 'classical performance']",49,16728,"['Sabine Meyer', 'Karl Leister', 'Sharon Kam', 'Emmanuel Pahud', 'Michael Collins', 'David Shifrin', 'Borodin Quartet', 'Isabelle Faust', 'Charles Neidich', 'Javier Perianes', 'Concerto Köln', 'Benjamin Frith', 'Seattle Symphony Orchestra', 'Nicola Benedetti', 'Florilegium', 'Royal Scottish National Orchestra', 'Andreas Ottensamer', 'Emanuel Ax', 'Heinz Holliger', 'Harriet Krijgh']"
2JsIIrWEAg20a1QXS2nP8f,"Concerto for two Violins in D Minor, BWV 1043: II. Largo ma non tanto",31,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",81,3548074,"['George Frideric Handel', 'Ludwig van Beethoven', 'Frédéric Chopin', 'Antonio Vivaldi', 'Wolfgang Amadeus Mozart', 'Edvard Grieg', 'Johannes Brahms', 'Domenico Scarlatti', 'Antonín Dvořák', 'Franz Schubert', 'Felix Mendelssohn', 'Claude Debussy', 'Franz Joseph Haydn', 'Arcangelo Corelli', 'Johann Bach', 'Tomaso Albinoni', 'Henry Purcell', 'Luigi Boccherini', 'Girolamo Frescobaldi', 'Robert Schumann']",Leila Schayegh,"['baroque violin', 'historically informed performance']",31,569,"['Ensemble Diderot', 'Collegium 1704', 'Amandine Beyer', 'David Plantier', 'Luis Otavio Santos', 'Johannes Pramsohler', 'Chouchane Siranossian', 'Xenia Löffler', 'Juliette Roumailhac', 'Le Consort', 'Ensemble Violini Capricciosi', 'Ensemble 415', 'Café Zimmermann', 'Adrian Butterfield', 'Kammerorchester Basel', 'Camerata Köln', 'Doležal Quartet', 'Théotime Langlois de Swarte', 'Gli Incogniti', 'Ensemble Correspondances']"
2JsIIrWEAg20a1QXS2nP8f,"Concerto for two Violins in D Minor, BWV 1043: II. Largo ma non tanto",31,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",81,3548074,"['George Frideric Handel', 'Ludwig van Beethoven', 'Frédéric Chopin', 'Antonio Vivaldi', 'Wolfgang Amadeus Mozart', 'Edvard Grieg', 'Johannes Brahms', 'Domenico Scarlatti', 'Antonín Dvořák', 'Franz Schubert', 'Felix Mendelssohn', 'Claude Debussy', 'Franz Joseph Haydn', 'Arcangelo Corelli', 'Johann Bach', 'Tomaso Albinoni', 'Henry Purcell', 'Luigi Boccherini', 'Girolamo Frescobaldi', 'Robert Schumann']",Anaïs Chen,[],16,16,"['Eduardo Fernandez', 'Mahan Esfahani', 'Nicanor Zabaleta', 'Kölner Akademie', 'Jian Wang', 'Julian Rachlin', 'Rosalyn Tureck', 'Helmut Walcha', 'Christiane Oelze', 'Augsburger Domsingknaben', 'Kaori Muraji']"
